"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD1","Provincia Autonoma Bolzano / Bozen","EMP_R","tasso di occupazione","9","totale","Y15-29","15-29 anni","99","totale","TOTAL","totale","2022","2022",51.735509,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2018","2018",74.092665,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019","2019",75.016205,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020","2020",74.639866,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2021","2021",75.450558,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2022","2022",77.833083,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","99","totale","TOTAL","totale","2018","2018",12.485723,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","99","totale","TOTAL","totale","2019","2019",13.723066,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","99","totale","TOTAL","totale","2020","2020",11.617936,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","99","totale","TOTAL","totale","2021","2021",10.344006,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","9","totale","Y15-24","15-24 anni","99","totale","TOTAL","totale","2022","2022",12.7079,,
"ITC4","Lombardia","EMP_R","tasso di occupazione","9","totale","Y15-29","15-29 anni","99","totale","TOTAL","totale","2018","2018",39.957176,,
"ITC4","Lombardia","EMP_R","tasso di occupazione","9","totale","Y15-29","15-29 anni","99","totale","TOTAL","totale","2019","2019",40.904559,,
"ITC4","Lombardia","EMP_R","tasso di occupazione","9","totale","Y15-29","15-29 anni","99","totale","TOTAL","totale","2020","2020",37.732826,,
"ITC4","Lombardia","EMP_R","tasso di occupazione","9","totale","Y15-29","15-29 anni","99","totale","TOTAL","totale","2021","2021",38.159248,,
"ITC4","Lombardia","EMP_R","tasso di occupazione","9","totale","Y15-29","15-29 anni","99","totale","TOTAL","totale","2022","2022",41.567087,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2018","2018",44.287417,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2018-Q2","T2-2018",44.819016,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2018-Q1","T1-2018",43.532204,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2018-Q4","T4-2018",44.149353,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2018-Q3","T3-2018",44.650978,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2019","2019",44.660349,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2019-Q1","T1-2019",42.74578,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2019-Q2","T2-2019",45.378251,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2019-Q4","T4-2019",45.543514,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2019-Q3","T3-2019",44.98404,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2020","2020",43.894505,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2020-Q2","T2-2020",42.310726,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2020-Q1","T1-2020",43.652215,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2020-Q3","T3-2020",44.587177,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2020-Q4","T4-2020",45.03705,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2021","2021",44.530219,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2022","2022",46.216588,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2021-Q1","T1-2021",42.869242,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2021-Q2","T2-2021",43.456158,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2021-Q3","T3-2021",44.765544,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2021-Q4","T4-2021",47.071034,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2022-Q1","T1-2022",45.28859,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2022-Q2","T2-2022",46.59962,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2022-Q3","T3-2022",46.136669,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2022-Q4","T4-2022",46.842035,,
"ITG1","Sicilia","EMP_R","tasso di occupazione","9","totale","Y20-64","20-64 anni","99","totale","TOTAL","totale","2023-Q1","T1-2023",47.783743,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018","2018",61.664025,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q2","T2-2018",62.706606,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q1","T1-2018",60.454543,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q4","T4-2018",60.073859,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q3","T3-2018",63.417908,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019","2019",63.569857,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q1","T1-2019",61.344718,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q2","T2-2019",64.265177,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q4","T4-2019",63.938826,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q3","T3-2019",64.745116,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020","2020",62.921329,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q2","T2-2020",61.598253,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q1","T1-2020",61.591551,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q3","T3-2020",66.351346,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q4","T4-2020",62.158663,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021","2021",64.774775,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022","2022",66.161026,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q1","T1-2021",61.326513,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q2","T2-2021",66.081868,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q3","T3-2021",67.599294,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q4","T4-2021",64.096629,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q1","T1-2022",64.839462,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q2","T2-2022",65.702785,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q3","T3-2022",66.647714,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q4","T4-2022",67.462954,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2023-Q1","T1-2023",66.305476,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y55-64","55-64 anni","99","totale","TOTAL","totale","2018","2018",59.87595,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y55-64","55-64 anni","99","totale","TOTAL","totale","2019","2019",62.577749,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y55-64","55-64 anni","99","totale","TOTAL","totale","2020","2020",64.859892,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y55-64","55-64 anni","99","totale","TOTAL","totale","2021","2021",64.322796,,
"ITF4","Puglia","EMP_R","tasso di occupazione","1","maschi","Y55-64","55-64 anni","99","totale","TOTAL","totale","2022","2022",64.499914,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y18-29","18-29 anni","99","totale","TOTAL","totale","2018","2018",44.029899,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y18-29","18-29 anni","99","totale","TOTAL","totale","2019","2019",41.392275,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y18-29","18-29 anni","99","totale","TOTAL","totale","2020","2020",40.889458,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y18-29","18-29 anni","99","totale","TOTAL","totale","2021","2021",41.968763,,
"ITD4","Friuli-Venezia Giulia","EMP_R","tasso di occupazione","2","femmine","Y18-29","18-29 anni","99","totale","TOTAL","totale","2022","2022",43.134657,,
"ITF2","Molise","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","99","totale","TOTAL","totale","2018","2018",67.466918,,
"ITF2","Molise","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","99","totale","TOTAL","totale","2019","2019",67.58394,,
"ITF2","Molise","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","99","totale","TOTAL","totale","2020","2020",67.144293,,
"ITF2","Molise","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","99","totale","TOTAL","totale","2021","2021",67.53044,,
"ITF2","Molise","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","99","totale","TOTAL","totale","2022","2022",66.724663,,
"ITF2","Molise","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",57.228614,,
"ITF2","Molise","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",63.532958,,
"ITF2","Molise","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",61.544311,,
"ITF2","Molise","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",60.495085,,
"ITF2","Molise","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2022","2022",63.486944,,
"ITG2","Sardegna","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","99","totale","TOTAL","totale","2018","2018",62.11757,,
"ITG2","Sardegna","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","99","totale","TOTAL","totale","2019","2019",64.086919,,
"ITG2","Sardegna","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","99","totale","TOTAL","totale","2020","2020",63.537951,,
"ITG2","Sardegna","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","99","totale","TOTAL","totale","2021","2021",65.015283,,
"ITG2","Sardegna","EMP_R","tasso di occupazione","9","totale","Y45-54","45-54 anni","99","totale","TOTAL","totale","2022","2022",66.55698,,
"ITF1","Abruzzo","EMP_R","tasso di occupazione","2","femmine","Y18-29","18-29 anni","99","totale","TOTAL","totale","2018","2018",29.439539,,
"ITF1","Abruzzo","EMP_R","tasso di occupazione","2","femmine","Y18-29","18-29 anni","99","totale","TOTAL","totale","2019","2019",23.455722,,
"ITF1","Abruzzo","EMP_R","tasso di occupazione","2","femmine","Y18-29","18-29 anni","99","totale","TOTAL","totale","2020","2020",21.711382,,
"ITF1","Abruzzo","EMP_R","tasso di occupazione","2","femmine","Y18-29","18-29 anni","99","totale","TOTAL","totale","2021","2021",27.753889,,
"ITF1","Abruzzo","EMP_R","tasso di occupazione","2","femmine","Y18-29","18-29 anni","99","totale","TOTAL","totale","2022","2022",28.178341,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2018","2018",66.77719,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2018-Q2","T2-2018",67.88909,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2018-Q1","T1-2018",65.72101,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2018-Q4","T4-2018",65.001576,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2018-Q3","T3-2018",68.49554,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2019","2019",68.787574,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2019-Q1","T1-2019",66.489888,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2019-Q2","T2-2019",69.26688,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2019-Q4","T4-2019",69.375775,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2019-Q3","T3-2019",70.034199,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2020","2020",68.043271,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2020-Q2","T2-2020",66.592348,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2020-Q1","T1-2020",66.795614,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2020-Q3","T3-2020",71.388068,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2020-Q4","T4-2020",67.412486,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2021","2021",70.012447,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2022","2022",71.588159,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2021-Q1","T1-2021",66.420795,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2021-Q2","T2-2021",71.346678,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2021-Q3","T3-2021",72.868713,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2021-Q4","T4-2021",69.419943,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2022-Q1","T1-2022",70.188837,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2022-Q2","T2-2022",71.168556,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2022-Q3","T3-2022",72.049963,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2022-Q4","T4-2022",72.952547,,
"ITF5","Basilicata","EMP_R","tasso di occupazione","1","maschi","Y20-64","20-64 anni","99","totale","TOTAL","totale","2023-Q1","T1-2023",71.594436,,
"ITG2","Sardegna","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2018","2018",56.319622,,
"ITG2","Sardegna","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2019","2019",62.81726,,
"ITG2","Sardegna","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2020","2020",61.208673,,
"ITG2","Sardegna","EMP_R","tasso di occupazione","1","maschi","Y25-34","25-34 anni","99","totale","TOTAL","totale","2021","2021",63.418561,,
